video,exercise,ELBOW_ANGLE_left_min,ELBOW_ANGLE_left_max,ELBOW_ANGLE_right_min,ELBOW_ANGLE_right_max,SHOULDER_SWING_left_min,SHOULDER_SWING_left_max,SHOULDER_SWING_right_min,SHOULDER_SWING_right_max,ELBOW_FLARE_left_min,ELBOW_FLARE_left_max,ELBOW_FLARE_right_min,ELBOW_FLARE_right_max,HIP_EXTENSION_left_min,HIP_EXTENSION_left_max,HIP_EXTENSION_right_min,HIP_EXTENSION_right_max,SHIN_ANGLE_left_min,SHIN_ANGLE_left_max,SHIN_ANGLE_right_min,SHIN_ANGLE_right_max,TORSO_SWING_left_min,TORSO_SWING_left_max,TORSO_SWING_right_min,TORSO_SWING_right_max,SHOULDER_ABDUCTION_left_min,SHOULDER_ABDUCTION_left_max,SHOULDER_ABDUCTION_right_min,SHOULDER_ABDUCTION_right_max,ELBOW_BEND_left_min,ELBOW_BEND_left_max,ELBOW_BEND_right_min,ELBOW_BEND_right_max,KNEE_ANGLE_left_min,KNEE_ANGLE_left_max,KNEE_ANGLE_right_min,KNEE_ANGLE_right_max,TORSO_STABILITY_left_min,TORSO_STABILITY_left_max,TORSO_STABILITY_right_min,TORSO_STABILITY_right_max,BODY_LINE_left_min,BODY_LINE_left_max,BODY_LINE_right_min,BODY_LINE_right_max,HIP_HIKE_left_min,HIP_HIKE_left_max,HIP_HIKE_right_min,HIP_HIKE_right_max,BODY_SWING_left_min,BODY_SWING_left_max,BODY_SWING_right_min,BODY_SWING_right_max,TORSO_LEAN_left_min,TORSO_LEAN_left_max,TORSO_LEAN_right_min,TORSO_LEAN_right_max,TORSO_ARCH_left_min,TORSO_ARCH_left_max,TORSO_ARCH_right_min,TORSO_ARCH_right_max,BACK_ANGLE_VERTICAL_left_min,BACK_ANGLE_VERTICAL_left_max,BACK_ANGLE_VERTICAL_right_min,BACK_ANGLE_VERTICAL_right_max,BACK_ANGLE_HORIZONTAL_left_min,BACK_ANGLE_HORIZONTAL_left_max,BACK_ANGLE_HORIZONTAL_right_min,BACK_ANGLE_HORIZONTAL_right_max,ELBOW_PIN_left_min,ELBOW_PIN_left_max,ELBOW_PIN_right_min,ELBOW_PIN_right_max
pull up_6.mp4,pull up,37.05573783219227,176.55107248230513,17.5004971237153,179.72429618476002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4483900792415991,179.84893253874137,13.48735184872434,175.6518383888958,,,,,,,,,,,,,,,,,,,,
pull up_7.mp4,pull up,3.7356421206322827,179.62018874532436,8.17672026686248,179.5640995170445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.05200740663292,175.40541574664582,167.4475767897967,177.62585453686592,,,,,,,,,,,,,,,,,,,,
pull up_8.mp4,pull up,34.588834289281486,177.09869155363114,146.4387454614291,178.2730548999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.63780876685982,177.36208161930907,160.27120233659895,177.32690352318937,,,,,,,,,,,,,,,,,,,,
pull up_9.mp4,pull up,3.4944299544189317,176.04037671097987,157.07026180091594,179.2705708883975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.22074497009024,179.48492278210372,155.9025773607295,179.6091903938041,,,,,,,,,,,,,,,,,,,,
push-up_1.mp4,push-up,105.50915441184993,179.50323458571833,102.00437186887845,178.6291606224041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663215873528785,179.0351703130441,6.920460165796365,179.7215164774213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_10.mp4,push-up,32.617958486142726,179.18156099129547,32.098908559222515,179.45614618465794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.44537533254939,175.39959554346848,29.20722008784085,171.78625157556576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_11.mp4,push-up,1.004424306654271,178.73099635566504,7.861717942895829,179.37147188698302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.8219293059014,177.8652572374247,168.36053133587617,173.51676191513053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_12.mp4,push-up,38.76414091474785,179.3762378342078,45.61312108741568,179.5156988428842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.32641915199932,160.34546400914107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_13.mp4,push-up,17.51534518529983,179.39334987490855,19.01784203355624,179.43990577105862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.49921650025673,179.2856904269705,29.534519430319445,177.49025876007147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_14.mp4,push-up,8.794519769375706,179.5226614733583,0.9108506767422141,179.5319421629741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.859529821420626,178.48766514939865,14.259693696271771,178.84704964158786,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_15.mp4,push-up,133.15713260694403,165.12682386808464,61.03665597818799,161.09060932342095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.8346346450757,173.38599095821436,129.88730157863392,174.73221752874147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_16.mp4,push-up,99.3469987292823,177.92629301035245,61.84383206089406,179.62402638112508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.94599398810644,179.71967070581093,166.27584550032284,179.71699427439165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_17.mp4,push-up,59.61444585308446,175.37856014878645,138.44411633121766,179.74520582898717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_18.mp4,push-up,23.838651425074538,152.52638235426124,4.952890510057472,133.6509751766045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_19.mp4,push-up,86.2258238775548,166.0968229315142,81.54126027883736,171.7349926337473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.31374538865674,179.72094266811914,165.42042645095992,179.7320290581013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_2.mp4,push-up,98.86229563268478,173.3457948042627,101.29176335297721,158.22476569899118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.11963197413283,179.73370917109742,170.6761430598684,179.4665429507774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_20.mp4,push-up,53.42100752031376,178.10432754641175,55.68211566033733,179.67429795824913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_21.mp4,push-up,,,64.23440720169462,175.23617786603535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.79918267144083,173.68624291956334,167.53067067221778,179.59944958685332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_22.mp4,push-up,,,58.48780347974034,175.13023872873987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.11294481560165,166.34394779730306,87.91442379685749,176.90919138991555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_23.mp4,push-up,47.408148698493896,176.43400129513145,155.1932537204352,179.70256279880942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.86684681017127,179.1161982760323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_24.mp4,push-up,166.68810618826666,177.88938189689776,57.61205866751498,179.59343818809876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.91623960094495,179.7009545592035,130.95012252803127,179.7213896783521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_25.mp4,push-up,65.22385217711573,174.77743353772124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.6004390043493,178.25589112741835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_26.mp4,push-up,,,68.92707460897962,171.735904392958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.44475970252648,179.69164461607724,170.71006874610006,179.69930695640403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_27.mp4,push-up,,,60.978806904659706,171.10142062215448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0996967120838,179.62775743835317,168.37417851573105,179.67471888236705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_28.mp4,push-up,60.26364691003398,179.65753336392768,59.34631257850334,179.6049612326183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_29.mp4,push-up,57.16178830786163,179.6528342158028,60.92849928509413,179.6135503050331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.853632706027213,178.00416434268257,108.75724169641971,108.75724169641971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_3.mp4,push-up,110.35606451274239,174.5461773766816,157.060839833216,169.47386985195155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.82823747672222,179.72931678393732,170.60656736403962,179.71515261414172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_30.mp4,push-up,0.6404467175274839,179.7437239771638,42.78896753878064,179.72550786961511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.25718188743578,83.91640319158859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_31.mp4,push-up,42.43536020655034,179.70178931597036,25.96243537690908,179.72122416211664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.65277954317223,115.65277954317223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_32.mp4,push-up,135.48298502147867,175.8095076533057,85.6852749321277,179.77865779218425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.51820636179534,149.91856831939725,75.46219537370659,178.9115582758932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_33.mp4,push-up,124.68896718788314,179.5772916631843,84.34780587628207,178.4308982301804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.56488416522552,159.13639061671694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_34.mp4,push-up,37.171897762806374,179.74619570850598,39.08504919147757,179.45984293758582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_35.mp4,push-up,14.407866686975932,179.6060275010687,64.10668810020317,174.30084100259984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.61495703200829,151.14342132328295,64.83757414335194,143.52743474337717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_36.mp4,push-up,3.7680612607624955,179.18304753057438,12.115514081842864,179.04193269660288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.62583325537797,177.4896641785481,75.48561225435854,179.4122871494135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_37.mp4,push-up,33.81500249436081,179.66654643024592,29.708791186535645,176.97760229265916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_38.mp4,push-up,66.92034227127267,176.81853256795188,140.1487605120695,178.387173087973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.94761048159582,179.62677159778386,165.57985535231288,171.81274295440014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_39.mp4,push-up,5.648670748376897,179.42117224187763,28.815692536451515,179.18295809570233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.591334426697006,172.45312738066227,8.282843768064163,178.46992539898588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_4.mp4,push-up,63.55404000921533,173.32555773047352,36.22361538735623,153.31950398928473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.63768686097168,171.75086764703153,159.13924955978445,170.6418145047612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_40.mp4,push-up,25.927174292865242,179.46393816571856,28.40148546336789,179.66840843837252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.42263284499549,164.40933836148272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_41.mp4,push-up,62.423169328466834,177.80160491180695,146.79488507527392,179.4830756621193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8144171050107305,179.41425746256485,10.0008413105207,179.47630615945351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_42.mp4,push-up,52.01311071887214,171.0987475465599,151.89111132791766,173.1727150591115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.33218710385336,179.6655687624261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_43.mp4,push-up,39.436272012109335,175.22816605921915,37.50534672910781,172.94051632795686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.64691918773623,68.64691918773623,51.99923645326365,131.07859646461213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_44.mp4,push-up,24.2913225838117,179.4873697352878,15.383628703140756,178.82351314579506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.814268977283063,179.42990973911827,3.9330609216254593,179.65964343803515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_45.mp4,push-up,51.42137628333135,177.49911085366415,168.39209402238495,178.5144278499491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.7541238296441,175.9893858992112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_46.mp4,push-up,54.02908146752429,178.85667782625987,166.27360716387096,168.14692230281267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.402543832808888,178.87931353020008,13.503753232424927,178.75821634995714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_47.mp4,push-up,61.41802124606015,169.89711532084178,117.1454465152682,165.30157365690482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.7911569986196,172.20593440726472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_48.mp4,push-up,36.76224896916034,163.31023702699179,156.49518958399244,158.55568854714843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.4560997775016,179.6312499801288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_49.mp4,push-up,63.231035399493855,177.90127266289772,78.72121901180098,178.82819679183103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.98609906873152,138.09193020429947,71.67105018718844,179.4146885181335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_5.mp4,push-up,3.1757144998066122,177.05536319492518,17.186390909047997,176.58398920939408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.45874959364552,179.68553328629702,103.99474481069227,179.3700733650039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_50.mp4,push-up,56.371021673308135,178.9962257701429,151.93998991784625,173.51111140095406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.4713260228034,179.69063594423946,147.42721975635476,158.66879217834574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_51.mp4,push-up,158.67086709891487,175.13622762092285,43.48055051200228,176.10584982138954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.45835856980884,179.30316214332825,148.88725740200402,179.09430432832215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_52.mp4,push-up,24.00026009541125,179.6488463441818,28.634618059191006,179.67120121390357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.337322820812435,179.5033998788222,14.831890753674767,179.1396412919025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_53.mp4,push-up,38.32650272911526,178.6390305470773,52.29694968091425,179.6204462428902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.1603781914149,179.70664277612806,162.15913817572593,176.98154011939147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_54.mp4,push-up,39.8170926860929,179.6934243118454,32.23645494165924,179.65675405243704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8824864305932,179.56417903208632,112.39061871142687,179.4529393987304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_55.mp4,push-up,29.181807574347616,179.6550608062886,22.61754435163131,179.63783656052792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.560101823097,179.45985763978993,151.99869892759955,179.225461579041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_56.mp4,push-up,34.62686264034083,179.65755860871693,17.25442651422331,179.65497062938846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.28306243121891,177.8910228918119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_6.mp4,push-up,24.325783289229204,172.21232500768446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.33542182932442,177.2830803198821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_7.mp4,push-up,88.28325035793284,173.71148294890477,143.85251839810172,174.31789120259728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.58587596359706,175.87698120900856,147.67945497275932,172.65468232872692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_8.mp4,push-up,99.72324625756008,173.74218513643498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.793047789964,179.70005696579514,167.8789667894876,177.964370039167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
push-up_9.mp4,push-up,12.701981239474318,179.43914015394117,119.19373425517539,179.21207241947266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6022129413382473,179.65426845330583,6.606173408786527,178.03969106340259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romanian deadlift_1.mov,deadlift,,,,,,,,,,,,,79.07328892783478,179.63847312298915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romanian deadlift_10.mp4,deadlift,,,,,,,,,,,,,62.964432708267516,179.64433022497417,55.04283603385443,179.35954424028742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romanian deadlift_11.mp4,deadlift,,,,,,,,,,,,,1.3076479318237102,162.62124179727857,67.20437321743232,148.07878299651054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romanian deadlift_12.mp4,deadlift,,,,,,,,,,,,,22.819274035943987,178.1553129761555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romanian deadlift_13.mp4,deadlift,,,,,,,,,,,,,50.339635781047114,179.6633021249682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romanian deadlift_14.mp4,deadlift,,,,,,,,,,,,,155.52182551633044,174.0808191252142,71.10289184049333,179.62894621791585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romanian deadlift_2.MOV,deadlift,,,,,,,,,,,,,171.97929406982357,179.09051834044755,79.72618972403244,179.64492130884335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romanian deadlift_3.mov,deadlift,,,,,,,,,,,,,72.23773695539187,179.6377377580054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romanian deadlift_4.MOV,deadlift,,,,,,,,,,,,,175.1851189748419,179.1594210247606,79.95408805490878,179.6415308580928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romanian deadlift_5.mp4,deadlift,,,,,,,,,,,,,79.78309998529444,179.46375661594078,60.8341957902351,179.7249997946878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romanian deadlift_6.mp4,deadlift,,,,,,,,,,,,,83.33040627111886,179.6541946801982,84.9458292031373,179.58200064724397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romanian deadlift_7.mp4,deadlift,,,,,,,,,,,,,87.63388294821723,179.49231481079914,81.12468942223676,175.62242319243592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romanian deadlift_8.mp4,deadlift,,,,,,,,,,,,,0.2829055795965961,179.57150205564355,0.3906576185084249,179.6255512657926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romanian deadlift_9.mp4,deadlift,,,,,,,,,,,,,12.804867330752584,179.57695996753918,43.59623476247338,179.65715314350632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
russian twist_1.MOV,russian twist,,,,,,,,,,,,,1.891399128188617,176.4948827161292,0.9998524347151091,178.81686800725623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2023814990961136,57.288715256373095,0.20487058290539018,55.71710073976063,,,,,,,,,,,,,,,,
russian twist_10.mp4,russian twist,,,,,,,,,,,,,66.77644879136416,91.75217041135312,66.72773889265963,82.85090077816236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8418647683559235,27.939282606006298,1.6218824099052151,23.637348861979557,,,,,,,,,,,,,,,,
russian twist_11.mp4,russian twist,,,,,,,,,,,,,39.71492295429513,151.9070972033996,36.28578671110448,175.50620735877976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.217912253599687,54.23610275620361,4.046665617464305,57.59128130137055,,,,,,,,,,,,,,,,
russian twist_12.mp4,russian twist,,,,,,,,,,,,,30.649444684601594,42.015692558512676,13.989965206394839,110.08891077945809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7982854026743686,25.551751771951185,0.7826064125458836,25.450529476609976,,,,,,,,,,,,,,,,
russian twist_13.mp4,russian twist,,,,,,,,,,,,,0.6104942082428376,178.02780390326626,0.6097534077574835,179.17334231391496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25322455778367925,23.11764262158288,0.2692530149659889,13.492668914944916,,,,,,,,,,,,,,,,
russian twist_2.mp4,russian twist,,,,,,,,,,,,,68.07613644295145,86.36123828219382,62.978893233337104,86.79090828080116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.351518236123916,26.739723083486098,8.635846429049764,32.20469098655794,,,,,,,,,,,,,,,,
russian twist_3.mp4,russian twist,,,,,,,,,,,,,2.4625057644027573,86.5834103306164,17.911172794070975,91.18435683185929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.610842800185492,28.29939526080492,0.5545032103723385,15.820587109738725,,,,,,,,,,,,,,,,
russian twist_4.mp4,russian twist,,,,,,,,,,,,,33.34601167960484,72.24263072380934,36.13774903145763,71.9553059622453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.302933394252181,43.44107763452245,14.638106013533026,42.24328913212098,,,,,,,,,,,,,,,,
russian twist_5.mp4,russian twist,,,,,,,,,,,,,4.086250034224259,177.7232110418082,10.142793005651995,177.85716633746895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14056094954309775,99.46564056860839,1.2265680077307088,112.97772364273177,,,,,,,,,,,,,,,,
russian twist_6.mp4,russian twist,,,,,,,,,,,,,25.607376273762274,92.55295344687397,29.08968864997917,56.4896111858205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.549073783461729,32.215265885624895,2.899285207053562,20.511955430425648,,,,,,,,,,,,,,,,
russian twist_7.mp4,russian twist,,,,,,,,,,,,,39.07810241315461,125.05721433815584,39.95810907519076,150.4600483707322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20972666389505473,24.344204148363144,6.814507645556247,27.66566389743123,,,,,,,,,,,,,,,,
russian twist_8.mp4,russian twist,,,,,,,,,,,,,32.40554674877884,179.70829119559073,11.32269738512298,179.69204918232776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7012849141748732,174.88107412915488,0.1851056674871801,162.6770056013694,,,,,,,,,,,,,,,,
russian twist_9.mp4,russian twist,,,,,,,,,,,,,14.718735074315061,152.41619366154575,23.473267128762842,178.97615731746734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17459184905990818,179.3819564331574,0.4130432087552274,179.25767281131786,,,,,,,,,,,,,,,,
shoulder press_1.MOV,shoulder press,0.3358372896609852,179.67000731715947,26.818004266334594,173.22232254443998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2727585000163883,10.282446664286038,0.17394618808157683,6.497503589671977,,,,,,,,,,,,
shoulder press_10.mp4,shoulder press,0.30644654258864,174.01371984152263,17.386441687488727,162.97656378991175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0408223834335097,14.216638458096458,0.1536714534649722,3.0764845670150516,,,,,,,,,,,,
shoulder press_11.mp4,shoulder press,0.5305142234280797,172.79902186572625,17.428528953811902,167.06765792246713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8043746199284967,9.892609306889515,0.13752200934189,18.085135844620417,,,,,,,,,,,,
shoulder press_12.mp4,shoulder press,20.494188307976962,173.6874369552227,29.743801784823216,179.71499803356392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6618094164838475,9.966202072864267,0.15395970733587125,9.622858420927852,,,,,,,,,,,,
shoulder press_13.mp4,shoulder press,0.2814817935754147,170.1792174894745,21.545199108057396,166.77932745540116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6172836750384567,8.50303263713748,0.1519385413896259,3.0121997968614975,,,,,,,,,,,,
shoulder press_14.mp4,shoulder press,8.790863678208751,164.94321207583315,24.249363439598802,173.86225969663624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9349012932257614,9.949598269056484,0.16621376773332797,3.7110783653815216,,,,,,,,,,,,
shoulder press_15.mp4,shoulder press,2.4696725057489273,167.73003682763246,0.9087482528271493,179.01011468122462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.944351932539118,5.979293183275858,6.126857115309451,12.636229746437895,,,,,,,,,,,,
shoulder press_16.mp4,shoulder press,48.720146174748365,170.1634483519551,2.423286629330434,179.20892909452897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3644755649617326,11.936925439671814,8.794345713132047,25.35292546376244,,,,,,,,,,,,
